Date|Open|High|Low|Close|Adj Close|Volume|ativo
2022-01-27|89.79000091552734|89.98999786376953|88.12000274658203|89.33999633789062|76.35279083251953|5759.0|XPIN11.SA
2022-01-28|89.33999633789062|90.0|88.12999725341797|88.26000213623047|75.42979431152344|9296.0|XPIN11.SA
2022-01-31|88.19999694824219|88.44000244140625|86.0|86.58999633789062|74.00255584716797|10590.0|XPIN11.SA
2022-02-01|86.58999633789062|87.05000305175781|85.98999786376953|86.37999725341797|73.8230972290039|7780.0|XPIN11.SA
2022-02-02|86.5999984741211|86.6500015258789|85.58999633789062|86.05000305175781|73.54107666015625|7294.0|XPIN11.SA
2022-02-03|86.37999725341797|86.37999725341797|85.11000061035156|86.0|73.49832916259766|4350.0|XPIN11.SA
2022-02-04|85.98999786376953|86.58000183105469|85.9000015258789|86.55999755859375|73.9769058227539|3724.0|XPIN11.SA
2022-02-07|86.55999755859375|86.58000183105469|85.01000213623047|85.69999694824219|73.24193572998047|8132.0|XPIN11.SA
2022-02-08|85.41000366210938|86.41999816894531|83.97000122070312|84.4000015258789|72.13092803955078|11688.0|XPIN11.SA
2022-02-09|84.5|85.26000213623047|84.0199966430664|84.48999786376953|72.20783996582031|4701.0|XPIN11.SA
2022-02-10|84.48999786376953|85.47000122070312|84.05000305175781|85.30000305175781|72.90009307861328|4059.0|XPIN11.SA
2022-02-11|84.94999694824219|85.29000091552734|84.80000305175781|84.83999633789062|72.5069580078125|5518.0|XPIN11.SA
2022-02-14|84.83999633789062|86.36000061035156|84.5|85.20999908447266|72.82317352294922|8462.0|XPIN11.SA
2022-02-15|85.25|86.0|85.25|85.5|73.07103729248047|6328.0|XPIN11.SA
2022-02-16|85.5|85.75|84.02999877929688|84.6500015258789|72.34458923339844|12129.0|XPIN11.SA
2022-02-17|84.6500015258789|86.5|84.11000061035156|84.11000061035156|71.88308715820312|6499.0|XPIN11.SA
2022-02-18|84.19000244140625|85.04000091552734|84.19000244140625|84.55999755859375|72.26765441894531|5467.0|XPIN11.SA
2022-02-21|84.55999755859375|84.97000122070312|83.43000030517578|83.5999984741211|71.44721221923828|9606.0|XPIN11.SA
2022-02-22|83.58000183105469|84.0|82.9000015258789|83.27999877929688|71.17373657226562|8460.0|XPIN11.SA
2022-02-23|83.58999633789062|84.04000091552734|82.9000015258789|83.2300033569336|71.1310043334961|7046.0|XPIN11.SA
2022-02-24|83.0|83.30000305175781|82.20999908447266|82.5|70.50711059570312|6184.0|XPIN11.SA
2022-02-25|82.4000015258789|84.7699966430664|82.38999938964844|84.29000091552734|72.03689575195312|5049.0|XPIN11.SA
2022-03-02|82.97000122070312|85.5|82.69999694824219|83.0|70.93444061279297|6968.0|XPIN11.SA
2022-03-03|83.0|85.0|83.0|84.8499984741211|72.5155029296875|5743.0|XPIN11.SA
2022-03-04|84.83999633789062|85.33999633789062|84.3499984741211|85.0|72.64371490478516|6321.0|XPIN11.SA
2022-03-07|85.0|85.0|84.3499984741211|84.37000274658203|72.10527801513672|3827.0|XPIN11.SA
2022-03-08|84.4000015258789|84.4000015258789|83.44000244140625|83.5999984741211|71.44721221923828|3313.0|XPIN11.SA
2022-03-09|84.25|84.25|83.44999694824219|83.69000244140625|71.52413940429688|3421.0|XPIN11.SA
2022-03-10|83.69000244140625|84.44999694824219|82.9800033569336|82.9800033569336|70.91735076904297|3960.0|XPIN11.SA
2022-03-11|83.5999984741211|83.5999984741211|83.1500015258789|83.16000366210938|71.07118225097656|4368.0|XPIN11.SA
2022-03-14|83.13999938964844|83.16000366210938|82.52999877929688|82.79000091552734|70.75496673583984|3226.0|XPIN11.SA
2022-03-15|82.62000274658203|83.05000305175781|82.0199966430664|82.94999694824219|70.8917007446289|5648.0|XPIN11.SA
2022-03-16|82.94000244140625|84.0|82.58999633789062|82.98999786376953|70.92589569091797|4570.0|XPIN11.SA
2022-03-17|83.98999786376953|83.98999786376953|83.0199966430664|83.4800033569336|71.34466552734375|5446.0|XPIN11.SA
2022-03-18|83.9800033569336|83.9800033569336|82.30999755859375|82.79000091552734|70.75496673583984|8893.0|XPIN11.SA
2022-03-21|82.80000305175781|82.80000305175781|80.45999908447266|81.55000305175781|70.21255493164062|10557.0|XPIN11.SA
2022-03-22|81.5|81.9000015258789|81.0|81.58000183105469|70.2383804321289|9013.0|XPIN11.SA
2022-03-23|81.0|81.69000244140625|80.9800033569336|81.05000305175781|69.78206634521484|5704.0|XPIN11.SA
2022-03-24|80.9800033569336|81.55000305175781|80.97000122070312|81.16999816894531|69.88536834716797|5123.0|XPIN11.SA
2022-03-25|81.18000030517578|82.44999694824219|81.18000030517578|81.83000183105469|70.45362854003906|7179.0|XPIN11.SA
2022-03-28|81.80000305175781|82.70999908447266|81.08000183105469|81.97000122070312|70.57415771484375|5845.0|XPIN11.SA
2022-03-29|82.06999969482422|82.97000122070312|80.86000061035156|81.5999984741211|70.25557708740234|8389.0|XPIN11.SA
2022-03-30|82.29000091552734|82.29000091552734|81.26000213623047|81.87000274658203|70.4880599975586|7121.0|XPIN11.SA
2022-03-31|81.37000274658203|82.1500015258789|81.30000305175781|82.0199966430664|70.6172103881836|5413.0|XPIN11.SA
2022-04-01|82.0199966430664|82.58999633789062|81.5|82.5|71.03046417236328|8001.0|XPIN11.SA
2022-04-04|82.54000091552734|82.7699966430664|81.58000183105469|82.68000030517578|71.18545532226562|6707.0|XPIN11.SA
2022-04-05|82.68000030517578|82.77999877929688|82.0|82.01000213623047|70.60861206054688|5709.0|XPIN11.SA
2022-04-06|82.27999877929688|82.66999816894531|81.30999755859375|81.98999786376953|70.59137725830078|8306.0|XPIN11.SA
2022-04-07|81.9800033569336|82.37999725341797|81.51000213623047|81.62000274658203|70.2728271484375|6706.0|XPIN11.SA
2022-04-08|81.62999725341797|82.7699966430664|81.62999725341797|82.5|71.03046417236328|4070.0|XPIN11.SA
2022-04-11|82.0|82.9800033569336|81.98999786376953|82.12000274658203|70.70329284667969|9490.0|XPIN11.SA
2022-04-12|82.33999633789062|83.0|82.19000244140625|82.7300033569336|71.22850036621094|4986.0|XPIN11.SA
2022-04-13|82.05000305175781|83.80999755859375|82.05000305175781|83.48999786376953|71.88282012939453|7018.0|XPIN11.SA
2022-04-14|83.80000305175781|84.97000122070312|83.75|84.80999755859375|73.01930236816406|6449.0|XPIN11.SA
2022-04-18|84.75|84.75|83.01000213623047|83.22000122070312|72.1694564819336|6760.0|XPIN11.SA
2022-04-19|83.80000305175781|83.8499984741211|82.0|83.19999694824219|72.15211486816406|5145.0|XPIN11.SA
2022-04-20|83.25|83.75|82.54000091552734|82.93000030517578|71.91796875|4257.0|XPIN11.SA
2022-04-22|82.93000030517578|83.75|82.05999755859375|82.08999633789062|71.18949127197266|5549.0|XPIN11.SA
2022-04-25|82.11000061035156|83.72000122070312|82.0|82.37999725341797|71.44099426269531|8871.0|XPIN11.SA
2022-04-26|82.37000274658203|82.5999984741211|81.45999908447266|81.66000366210938|70.81661224365234|6961.0|XPIN11.SA
2022-04-27|81.45999908447266|81.97000122070312|81.43000030517578|81.62000274658203|70.78192901611328|5756.0|XPIN11.SA
2022-04-28|81.44999694824219|81.88999938964844|81.2699966430664|81.6500015258789|70.80793762207031|6285.0|XPIN11.SA
2022-04-29|81.66999816894531|82.37999725341797|81.0|81.0|70.24425506591797|13529.0|XPIN11.SA
2022-05-02|81.1500015258789|81.45999908447266|80.58000183105469|80.62999725341797|69.92337799072266|6197.0|XPIN11.SA
2022-05-03|80.58000183105469|80.69999694824219|80.19999694824219|80.47000122070312|69.78462982177734|6602.0|XPIN11.SA
2022-05-04|80.47000122070312|81.22000122070312|79.51000213623047|80.1500015258789|69.50712585449219|9080.0|XPIN11.SA
2022-05-05|80.1500015258789|80.3499984741211|79.06999969482422|79.06999969482422|68.57054138183594|10302.0|XPIN11.SA
2022-05-06|79.38999938964844|79.91000366210938|79.06999969482422|79.30999755859375|68.77865600585938|4525.0|XPIN11.SA
2022-05-09|79.98999786376953|79.98999786376953|78.5|78.69999694824219|68.24966430664062|8040.0|XPIN11.SA
2022-05-10|78.7300033569336|78.94999694824219|78.4000015258789|78.44000244140625|68.02418518066406|4888.0|XPIN11.SA
2022-05-11|78.44999694824219|78.9000015258789|78.0|78.0199966430664|67.65994262695312|5529.0|XPIN11.SA
2022-05-12|78.19999694824219|78.31999969482422|77.5|77.63999938964844|67.33039855957031|6055.0|XPIN11.SA
2022-05-13|77.41999816894531|78.4000015258789|77.41999816894531|77.77999877929688|67.45181274414062|6331.0|XPIN11.SA
2022-05-16|77.77999877929688|78.80000305175781|77.77999877929688|78.33000183105469|67.92877197265625|5569.0|XPIN11.SA
2022-05-17|78.5|79.87000274658203|78.41000366210938|79.2300033569336|68.70928192138672|4856.0|XPIN11.SA
2022-05-18|79.88999938964844|79.88999938964844|78.0199966430664|78.36000061035156|67.95480346679688|8101.0|XPIN11.SA
2022-05-19|77.58000183105469|77.68000030517578|76.94999694824219|77.2300033569336|67.50033569335938|7237.0|XPIN11.SA
2022-05-20|77.30999755859375|77.9800033569336|77.05000305175781|77.2699966430664|67.53527069091797|4292.0|XPIN11.SA
2022-05-23|77.05999755859375|77.44000244140625|76.54000091552734|76.91999816894531|67.2293701171875|12432.0|XPIN11.SA
2022-05-24|76.7300033569336|77.36000061035156|76.55999755859375|76.76000213623047|67.08951568603516|10168.0|XPIN11.SA
2022-05-25|76.80000305175781|77.61000061035156|76.5999984741211|76.69999694824219|67.03709411621094|7128.0|XPIN11.SA
2022-05-26|76.70999908447266|77.1500015258789|76.55000305175781|76.88999938964844|67.20314025878906|6044.0|XPIN11.SA
2022-05-27|76.88999938964844|77.97000122070312|76.88999938964844|77.05999755859375|67.35172271728516|4560.0|XPIN11.SA
2022-05-30|77.19000244140625|77.9000015258789|76.5199966430664|77.08000183105469|67.36922454833984|8010.0|XPIN11.SA
2022-05-31|77.08999633789062|78.0999984741211|77.05000305175781|77.19999694824219|67.4740982055664|10199.0|XPIN11.SA
2022-06-01|77.97000122070312|77.97000122070312|77.30999755859375|77.4000015258789|67.64889526367188|4419.0|XPIN11.SA
2022-06-02|77.48999786376953|77.91999816894531|77.19999694824219|77.22000122070312|67.4915771484375|4907.0|XPIN11.SA
2022-06-03|77.26000213623047|77.51000213623047|76.0999984741211|76.87000274658203|67.18567657470703|8447.0|XPIN11.SA
2022-06-06|76.8499984741211|77.3499984741211|76.56999969482422|77.0|67.29930877685547|4337.0|XPIN11.SA
2022-06-07|77.0|77.66000366210938|76.94999694824219|77.0199966430664|67.31678009033203|6418.0|XPIN11.SA
2022-06-08|77.02999877929688|77.5|76.58000183105469|77.06999969482422|67.3604736328125|5949.0|XPIN11.SA
2022-06-09|77.0|77.45999908447266|76.5999984741211|76.70999908447266|67.04582977294922|9320.0|XPIN11.SA
2022-06-10|77.0|77.0|76.44999694824219|76.79000091552734|67.11575317382812|7004.0|XPIN11.SA
2022-06-13|76.79000091552734|76.79000091552734|75.9000015258789|76.31999969482422|66.7049789428711|10281.0|XPIN11.SA
2022-06-14|76.62000274658203|77.11000061035156|76.22000122070312|76.37999725341797|66.75739288330078|4001.0|XPIN11.SA
2022-06-15|76.37999725341797|76.94999694824219|76.22000122070312|76.58999633789062|66.94094848632812|7202.0|XPIN11.SA
2022-06-17|76.30000305175781|76.41999816894531|76.12000274658203|76.33000183105469|66.71371459960938|9319.0|XPIN11.SA
2022-06-20|75.5199966430664|75.75|75.5199966430664|75.55999755859375|66.57273864746094|5807.0|XPIN11.SA
2022-06-21|75.97000122070312|75.97000122070312|75.5199966430664|75.58000183105469|66.59037017822266|5714.0|XPIN11.SA
2022-06-22|75.58999633789062|75.66999816894531|75.22000122070312|75.22000122070312|66.27318572998047|5698.0|XPIN11.SA
2022-06-23|75.22000122070312|75.5|74.41000366210938|74.6500015258789|65.77096557617188|9628.0|XPIN11.SA
2022-06-24|74.6500015258789|74.94000244140625|74.43000030517578|74.91999816894531|66.00885009765625|6406.0|XPIN11.SA
2022-06-27|74.91999816894531|75.25|74.51000213623047|74.69999694824219|65.81501770019531|5963.0|XPIN11.SA
2022-06-28|74.80000305175781|75.0|74.4000015258789|74.4000015258789|65.55070495605469|7692.0|XPIN11.SA
2022-06-29|74.41000366210938|74.68000030517578|73.80999755859375|73.8499984741211|65.06610870361328|10134.0|XPIN11.SA
2022-06-30|74.0|74.0|72.98999786376953|73.19999694824219|64.4934310913086|9073.0|XPIN11.SA
2022-07-01|73.19999694824219|73.44000244140625|72.80999755859375|72.93000030517578|64.25556182861328|11901.0|XPIN11.SA
2022-07-04|72.9800033569336|73.01000213623047|72.30000305175781|72.58999633789062|63.95599365234375|12809.0|XPIN11.SA
2022-07-05|72.5999984741211|72.5999984741211|71.37999725341797|71.9800033569336|63.41854476928711|17849.0|XPIN11.SA
2022-07-06|71.79000091552734|71.80000305175781|71.36000061035156|71.70999908447266|63.1806526184082|10292.0|XPIN11.SA
2022-07-07|71.41999816894531|72.0|71.36000061035156|71.69999694824219|63.17185592651367|5570.0|XPIN11.SA
2022-07-08|71.73999786376953|72.38999938964844|71.73999786376953|72.0|63.436161041259766|5415.0|XPIN11.SA
2022-07-11|72.0|72.38999938964844|71.69999694824219|71.73999786376953|63.207096099853516|4974.0|XPIN11.SA
2022-07-12|71.7300033569336|72.0|71.5|71.62999725341797|63.11014938354492|5577.0|XPIN11.SA
2022-07-13|71.62999725341797|71.75|71.4000015258789|71.63999938964844|63.118988037109375|5268.0|XPIN11.SA
2022-07-14|71.63999938964844|72.0|71.37000274658203|71.8499984741211|63.304012298583984|7382.0|XPIN11.SA
2022-07-15|71.8499984741211|72.31999969482422|71.55999755859375|71.58000183105469|63.066123962402344|4681.0|XPIN11.SA
2022-07-18|71.6500015258789|72.48999786376953|71.55999755859375|71.55999755859375|63.04850387573242|6880.0|XPIN11.SA
2022-07-19|71.08000183105469|71.98999786376953|70.70999908447266|70.94999694824219|63.04849624633789|5982.0|XPIN11.SA
2022-07-20|70.94999694824219|70.94999694824219|70.30000305175781|70.4000015258789|62.559757232666016|6035.0|XPIN11.SA
2022-07-21|70.6500015258789|70.6500015258789|70.0|70.41000366210938|62.56864547729492|6008.0|XPIN11.SA
2022-07-22|70.52999877929688|70.94000244140625|70.18000030517578|70.41999816894531|62.57752990722656|5299.0|XPIN11.SA
2022-07-25|70.5|70.94999694824219|70.5|70.75|62.87077331542969|5996.0|XPIN11.SA
2022-07-26|70.87999725341797|70.88999938964844|70.1500015258789|70.19999694824219|62.38201141357422|9663.0|XPIN11.SA
2022-07-27|70.33999633789062|70.3499984741211|70.0|70.0199966430664|62.22206497192383|6031.0|XPIN11.SA
2022-07-28|70.30999755859375|70.48999786376953|70.0|70.19000244140625|62.37314224243164|7165.0|XPIN11.SA
2022-07-29|70.19000244140625|70.94999694824219|70.11000061035156|70.76000213623047|62.87965774536133|7298.0|XPIN11.SA
2022-08-01|70.27999877929688|70.8499984741211|70.27999877929688|70.4000015258789|62.559757232666016|10281.0|XPIN11.SA
2022-08-02|70.4000015258789|70.94999694824219|70.3499984741211|70.88999938964844|62.99519348144531|5682.0|XPIN11.SA
2022-08-03|70.94999694824219|71.0|70.72000122070312|70.98999786376953|63.084049224853516|5068.0|XPIN11.SA
2022-08-04|70.94999694824219|71.97000122070312|70.80000305175781|71.68000030517578|63.697200775146484|6117.0|XPIN11.SA
2022-08-05|71.68000030517578|72.9000015258789|71.68000030517578|71.80000305175781|63.8038330078125|7732.0|XPIN11.SA
2022-08-08|71.19999694824219|71.94000244140625|71.19999694824219|71.68000030517578|64.24298858642578|7020.0|XPIN11.SA
2022-08-09|71.69999694824219|72.69000244140625|71.69999694824219|72.0999984741211|64.61942291259766|7576.0|XPIN11.SA
2022-08-10|72.38999938964844|74.5|71.69999694824219|72.80000305175781|65.24679565429688|10212.0|XPIN11.SA
2022-08-11|73.0|75.48999786376953|72.80000305175781|74.02999877929688|66.34916687011719|8057.0|XPIN11.SA
2022-08-12|74.33999633789062|75.94999694824219|74.33000183105469|75.68000030517578|67.8279800415039|7947.0|XPIN11.SA
2022-08-15|75.69999694824219|79.79000091552734|75.69999694824219|79.79000091552734|71.51156616210938|12660.0|XPIN11.SA
2022-08-16|79.5|80.69000244140625|79.0|79.01000213623047|70.81249237060547|12633.0|XPIN11.SA
2022-08-17|79.33000183105469|80.66999816894531|79.0|80.38999938964844|72.04930877685547|6422.0|XPIN11.SA
2022-08-18|80.72000122070312|81.0|79.75|80.13999938964844|71.82524871826172|9549.0|XPIN11.SA
2022-08-19|80.8499984741211|80.87999725341797|79.75|80.2300033569336|71.90591430664062|7040.0|XPIN11.SA
2022-08-22|80.2300033569336|81.69999694824219|80.2300033569336|81.66999816894531|73.1965103149414|7621.0|XPIN11.SA
2022-08-23|81.3499984741211|81.97000122070312|81.19999694824219|81.48999786376953|73.0351791381836|4025.0|XPIN11.SA
2022-08-24|81.48999786376953|82.9000015258789|81.48999786376953|81.91000366210938|73.4115982055664|5845.0|XPIN11.SA
2022-08-25|81.91000366210938|83.23999786376953|80.4800033569336|81.76000213623047|73.27719116210938|11049.0|XPIN11.SA
2022-08-26|82.0199966430664|83.38999938964844|81.80000305175781|83.16999816894531|74.54087829589844|6854.0|XPIN11.SA
2022-08-29|83.16000366210938|85.69999694824219|82.9000015258789|85.5999984741211|76.71875762939453|7409.0|XPIN11.SA
2022-08-30|85.5999984741211|86.04000091552734|83.9800033569336|84.58999633789062|75.81353759765625|11348.0|XPIN11.SA
2022-08-31|84.61000061035156|86.88999938964844|84.61000061035156|86.69999694824219|77.7046127319336|9557.0|XPIN11.SA
2022-09-01|86.83999633789062|86.83999633789062|85.12999725341797|85.98999786376953|77.06829071044922|6075.0|XPIN11.SA
2022-09-02|86.0|87.94999694824219|85.9000015258789|86.0199966430664|77.09516906738281|6601.0|XPIN11.SA
2022-09-05|86.01000213623047|86.9800033569336|85.11000061035156|86.25|77.30131530761719|7786.0|XPIN11.SA
2022-09-06|86.26000213623047|86.83999633789062|85.5|85.69999694824219|76.8083724975586|6191.0|XPIN11.SA
2022-09-08|85.94000244140625|86.62000274658203|85.9000015258789|85.9000015258789|76.98763275146484|3765.0|XPIN11.SA
2022-09-09|86.0|86.58999633789062|85.8499984741211|86.0199966430664|77.09516906738281|3524.0|XPIN11.SA
2022-09-12|86.0199966430664|86.4800033569336|85.9800033569336|86.01000213623047|77.08623504638672|4684.0|XPIN11.SA
2022-09-13|85.9800033569336|86.01000213623047|84.9000015258789|85.04000091552734|76.21685791015625|6221.0|XPIN11.SA
2022-09-14|85.11000061035156|85.8499984741211|84.41000366210938|84.83000183105469|76.02864837646484|4227.0|XPIN11.SA
2022-09-15|84.81999969482422|85.33999633789062|83.93000030517578|84.25|75.50883483886719|6365.0|XPIN11.SA
2022-09-16|84.01000213623047|84.01000213623047|82.5|82.5|73.94038391113281|8369.0|XPIN11.SA
2022-09-19|82.19999694824219|83.93000030517578|81.9000015258789|82.86000061035156|74.82536315917969|5401.0|XPIN11.SA
2022-09-20|83.0|83.37999725341797|82.19999694824219|82.37000274658203|74.38287353515625|6065.0|XPIN11.SA
2022-09-21|82.4000015258789|84.0|82.19999694824219|82.20999908447266|74.23839569091797|5059.0|XPIN11.SA
2022-09-22|82.4000015258789|83.30999755859375|81.80999755859375|81.98999786376953|74.03973388671875|7124.0|XPIN11.SA
2022-09-23|81.98999786376953|83.0|81.94999694824219|82.4800033569336|74.48220825195312|5451.0|XPIN11.SA
2022-09-26|82.51000213623047|82.61000061035156|82.12000274658203|82.48999786376953|74.49124908447266|2122.0|XPIN11.SA
2022-09-27|82.51000213623047|82.54000091552734|82.0|82.19999694824219|74.22935485839844|6441.0|XPIN11.SA
2022-09-28|82.19999694824219|82.77999877929688|82.01000213623047|82.77999877929688|74.75312042236328|3879.0|XPIN11.SA
2022-09-29|82.75|82.75|81.80999755859375|81.9000015258789|73.95846557617188|3860.0|XPIN11.SA
2022-09-30|81.5999984741211|82.9000015258789|81.5999984741211|82.9000015258789|74.86149597167969|5769.0|XPIN11.SA
2022-10-03|82.9000015258789|83.87999725341797|82.26000213623047|83.69999694824219|75.58390808105469|6102.0|XPIN11.SA
2022-10-04|83.69999694824219|84.4800033569336|82.9000015258789|84.4800033569336|76.28827667236328|5832.0|XPIN11.SA
2022-10-05|82.51000213623047|84.8499984741211|82.51000213623047|84.12999725341797|75.97221374511719|4187.0|XPIN11.SA
2022-10-06|84.0|85.36000061035156|83.83000183105469|85.19000244140625|76.92943572998047|5142.0|XPIN11.SA
2022-10-07|85.19000244140625|85.58999633789062|84.45999908447266|85.48999786376953|77.2003402709961|2595.0|XPIN11.SA
2022-10-10|85.22000122070312|85.98999786376953|83.55000305175781|84.38999938964844|76.2070083618164|10687.0|XPIN11.SA
2022-10-11|84.4000015258789|85.4000015258789|82.81999969482422|83.41000366210938|75.32205200195312|5517.0|XPIN11.SA
2022-10-13|83.41000366210938|84.4000015258789|82.5|82.94999694824219|74.90663146972656|7550.0|XPIN11.SA
2022-10-14|83.56999969482422|83.56999969482422|82.5999984741211|83.0|74.9517822265625|8530.0|XPIN11.SA
2022-10-17|83.0|85.0|82.98999786376953|83.19999694824219|75.13238525390625|7669.0|XPIN11.SA
2022-10-18|83.2300033569336|84.83000183105469|83.2300033569336|84.48999786376953|76.29730987548828|4956.0|XPIN11.SA
2022-10-19|83.51000213623047|84.94000244140625|83.5|84.75|77.11624908447266|5991.0|XPIN11.SA
2022-10-20|84.41999816894531|84.75|83.5|83.61000061035156|76.07892608642578|2842.0|XPIN11.SA
2022-10-21|83.61000061035156|84.94000244140625|83.0|84.94000244140625|77.28911590576172|5581.0|XPIN11.SA
2022-10-24|84.80000305175781|84.86000061035156|83.5999984741211|84.86000061035156|77.2163314819336|3971.0|XPIN11.SA
2022-10-25|84.05999755859375|84.8499984741211|84.05999755859375|84.8499984741211|77.20722198486328|5253.0|XPIN11.SA
2022-10-26|84.79000091552734|84.8499984741211|83.79000091552734|83.9000015258789|76.3427963256836|4315.0|XPIN11.SA
2022-10-27|84.31999969482422|84.94000244140625|83.27999877929688|83.93000030517578|76.37010192871094|2976.0|XPIN11.SA
2022-10-28|83.51000213623047|84.0|82.58999633789062|83.0199966430664|75.54206848144531|5247.0|XPIN11.SA
2022-10-31|83.0|84.0|82.0|84.0|76.4338150024414|12831.0|XPIN11.SA
2022-11-01|84.0|84.18000030517578|82.5999984741211|83.73999786376953|76.19721221923828|4707.0|XPIN11.SA
2022-11-03|83.73999786376953|83.73999786376953|82.31999969482422|83.0|75.52386474609375|7052.0|XPIN11.SA
2022-11-04|82.5|82.5|82.05000305175781|82.4000015258789|74.97792053222656|5388.0|XPIN11.SA
2022-11-07|82.41000366210938|82.94000244140625|81.08999633789062|82.5999984741211|75.15990447998047|7248.0|XPIN11.SA
2022-11-08|82.5|82.58999633789062|82.19999694824219|82.38999938964844|74.96881866455078|3537.0|XPIN11.SA
2022-11-09|82.38999938964844|82.58000183105469|81.30000305175781|82.37000274658203|74.95061492919922|4755.0|XPIN11.SA
2022-11-10|82.0|82.36000061035156|80.0199966430664|80.80000305175781|73.52204895019531|5622.0|XPIN11.SA
2022-11-11|80.80000305175781|81.58000183105469|78.4800033569336|79.94999694824219|72.74858856201172|7048.0|XPIN11.SA
2022-11-14|79.62000274658203|79.94999694824219|79.5|79.88999938964844|72.6939926147461|4364.0|XPIN11.SA
2022-11-16|79.88999938964844|81.0199966430664|78.30000305175781|78.87000274658203|71.76587677001953|8045.0|XPIN11.SA
2022-11-17|78.88999938964844|79.80999755859375|75.7300033569336|76.01000213623047|69.16349029541016|7463.0|XPIN11.SA
2022-11-18|77.31999969482422|78.69000244140625|76.20999908447266|76.83000183105469|69.90963745117188|5245.0|XPIN11.SA
2022-11-21|76.29000091552734|76.95999908447266|75.0|75.0|68.81771850585938|4981.0|XPIN11.SA
2022-11-22|75.0|75.47000122070312|74.63999938964844|75.44000244140625|69.22146606445312|3275.0|XPIN11.SA
2022-11-23|75.44000244140625|75.44000244140625|74.5999984741211|74.5999984741211|68.45069122314453|4472.0|XPIN11.SA
2022-11-24|74.69999694824219|74.79000091552734|73.9000015258789|74.33000183105469|68.20294189453125|2638.0|XPIN11.SA
2022-11-25|74.76000213623047|74.77999877929688|73.80000305175781|73.97000122070312|67.87263488769531|5240.0|XPIN11.SA
2022-11-28|74.0|74.62999725341797|73.0|73.25|67.21198272705078|4664.0|XPIN11.SA
2022-11-29|73.26000213623047|73.98999786376953|73.19999694824219|73.55000305175781|67.48725128173828|3791.0|XPIN11.SA
2022-11-30|73.73999786376953|74.98999786376953|73.54000091552734|74.4000015258789|68.26718139648438|7599.0|XPIN11.SA
2022-12-01|74.4000015258789|74.94000244140625|74.0|74.33999633789062|68.21212005615234|3398.0|XPIN11.SA
2022-12-02|74.33999633789062|75.38999938964844|74.33999633789062|74.33999633789062|68.21212005615234|6377.0|XPIN11.SA
2022-12-05|74.5|75.08999633789062|74.4000015258789|74.5|68.35894012451172|4497.0|XPIN11.SA
2022-12-06|74.51000213623047|75.83000183105469|74.5|75.33999633789062|69.12969207763672|2899.0|XPIN11.SA
2022-12-07|75.33999633789062|76.80000305175781|75.0|75.19999694824219|69.00123596191406|2689.0|XPIN11.SA
2022-12-08|75.19999694824219|76.97000122070312|74.0|74.23999786376953|68.12036895751953|5645.0|XPIN11.SA
2022-12-09|74.23999786376953|74.23999786376953|73.33999633789062|74.0|67.900146484375|3026.0|XPIN11.SA
2022-12-12|73.66000366210938|75.27999877929688|73.26000213623047|73.48999786376953|67.43218994140625|5298.0|XPIN11.SA
